Path,Model,Accuracy,Fuzzy Accuracy,Position Agnostic Accuracy,Vending Machine Type,On Angle,Incorrect Brands,Correct Brands,Fuzzy Correct Brands,Fuzzy Incorrect Brands,Brand Matrix,Parametrized
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,TODO,"{'Fugu Vodka Mule', 'Unknown', 'Lone Star Beer', 'Bloody Mary', 'Coca-Cola'}","{'Boylan', 'Mango Mosaic', 'Unknown', 'Guinness', '7UP', 'Poland Spring', 'Aunt Sally', 'House Wine', 'Pabst Blue Ribbon'}","{'Boylan', 'Mango Mosaic', 'Unknown', 'Guinness', '7UP', 'Lone Star Beer', 'Poland Spring', 'Coca-Cola', 'Aunt Sally', 'House Wine', 'Pabst Blue Ribbon'}","{'Bloody Mary', 'Fugu Vodka Mule', 'Unknown'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.1,0.25,0.125,correctBrands11,TODO,"{'Unknown', 'Poland Spring', 'smartwater', 'FIJI', 'LIFEWTR'}","{'Liquid Death', 'Poland Spring'}","{'Liquid Death', 'Unknown', 'Poland Spring', 'smartwater', 'FIJI'}","{'LIFEWTR', 'Poland Spring', 'Unknown'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['smartwater', 'smartwater', 'FIJI', 'FIJI', 'Unknown', 'ACTIVIA'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.1071428571428571,0.1071428571428571,0.3,correctBrands7,TODO,"{'ITO EN', 'Guayaki', 'Pure Leaf', 'Unknown'}","{'ITO EN', 'Unknown'}","{'ITO EN', 'Unknown'}","{'ITO EN', 'Guayaki', 'Pure Leaf', 'Unknown'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",True
../photosv2/711_Beer.png,GPT-4,0.16,0.24,0.4666666666666667,correctBrands6,TODO,"{'Brooklyn Lager', 'Unknown', 'Budweiser', 'Natural Ice', 'Lagunitas', 'Great Lakes', 'Bud Light Lime', 'Bud Light Platinum', 'Allagash', 'Pabst Blue Ribbon'}","{'Blue Point', 'Bud Light', 'Unknown'}","{'Brooklyn Lager', 'Unknown', 'Budweiser', 'Bud Light', 'Blue Point'}","{'Unknown', 'Budweiser', 'Natural Ice', 'Lagunitas', 'Great Lakes', 'Bud Light Lime', 'Bud Light Platinum', 'Allagash', 'Pabst Blue Ribbon'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Unknown', 'Unknown']]",True
../photosv2/IMG_2623.png,GPT-4,0.3888888888888889,0.4166666666666667,0.3,correctBrands2,TODO,"{'Pure Leaf', 'Lemonade', 'Unknown', 'Snapple', 'Gatorade', 'LIFEWTR'}","{'Pure Leaf', 'Starbucks', 'Gatorade'}","{'Snapple', 'Pure Leaf', 'Starbucks', 'Gatorade'}","{'Pure Leaf', 'Lemonade', 'Unknown', 'Snapple', 'Gatorade', 'LIFEWTR'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.5,correctBrands10,TODO,"{'Unknown', 'Heineken', 'Yuengling', 'Angry Orchard', 'Sierra Nevada', 'Fat Tire'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Unknown', 'Heineken', 'Yuengling', 'Angry Orchard', 'Sierra Nevada', 'Fat Tire'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Unknown', 'Unknown'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.0545454545454545,0.1272727272727272,0.2666666666666666,correctBrands8,TODO,"{'Mountain Dew', 'A&W', 'Minute Maid', 'Dasani', 'Fanta', 'Dr Pepper', 'Coca-Cola', 'Pepsi'}","{'Mountain Dew', 'Sprite'}","{'Mountain Dew', 'A&W', 'Fanta', 'Coca-Cola', 'Sprite'}","{'Mountain Dew', 'Minute Maid', 'Dasani', 'Dr Pepper', 'Coca-Cola', 'Pepsi'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.3061224489795918,0.4897959183673469,0.4285714285714285,correctBrands9,TODO,"{'Gatorade', 'Unknown', 'Powerade', 'BODYARMOR', 'Electrolit'}","{'Electrolit', 'Gatorade'}","{'Electrolit', 'BODYARMOR', 'Powerade', 'Gatorade'}","{'Unknown', 'Gatorade', 'BODYARMOR', 'Electrolit'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.3571428571428571,0.4285714285714285,0.4761904761904761,correctBrands1,TODO,"{'Lone Star', 'Aunt Sally', 'Mango Cart', 'Unknown', 'Poland Spring', 'Guinness', 'Coca-Cola', 'Cutwater', 'House Wine'}","{'Unknown', 'Pabst Blue Ribbon', '7UP', 'Cutwater'}","{'Unknown', '7UP', 'Coca-Cola', 'Pabst Blue Ribbon', 'Cutwater'}","{'Lone Star', 'Aunt Sally', 'Mango Cart', 'Unknown', 'Poland Spring', 'Guinness', 'Cutwater', 'House Wine'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Cutwater', 'Cutwater', 'Cutwater', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Cart', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'San Pellegrino', 'Unknown', ""Dr. Brown's"", 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.25,0.125,correctBrands11,TODO,"{'FIJI', 'PATH', 'Unknown', 'Smartwater', 'Poland Spring', 'LIFEWTR'}",{'Liquid Death'},"{'Unknown', 'FIJI', 'Liquid Death'}","{'PATH', 'Unknown', 'Smartwater', 'Poland Spring', 'LIFEWTR'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI', 'Unknown'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",False
../photosv2/711_Juice.png,GPT-4,0.1964285714285714,0.2142857142857142,0.2222222222222222,correctBrands7,TODO,"{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.2,0.28,0.4117647058823529,correctBrands6,TODO,"{'Bud Light Platinum', 'Bud Light Lime', 'Budweiser', 'Brooklyn Lager', ""Milwaukee's Best Ice"", 'Great Lakes', 'Natural Ice', 'Unknown', 'Allagash', 'Pabst Blue Ribbon', 'High Life', 'Lagunitas'}","{'Unknown', 'Blue Point', 'Great Lakes', 'Bud Light'}","{'Budweiser', 'Bud Light', 'Brooklyn Lager', 'Blue Point', 'Great Lakes', 'Unknown'}","{'Bud Light Platinum', 'Bud Light Lime', 'Budweiser', ""Milwaukee's Best Ice"", 'Great Lakes', 'Natural Ice', 'Unknown', 'Allagash', 'Pabst Blue Ribbon', 'High Life', 'Lagunitas'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.5555555555555556,0.6666666666666666,0.3,correctBrands2,TODO,"{'Unknown', 'Lemonade', 'Gatorade', 'Snapple'}","{'Starbucks', 'Gatorade', 'Pure Leaf'}","{'Starbucks', 'Gatorade', 'Pure Leaf', 'Snapple'}","{'Unknown', 'Lemonade', 'Gatorade'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.2666666666666666,0.2666666666666666,0.4,correctBrands10,TODO,"{'Heineken', 'Unknown', 'Yuengling', 'Angry Orchard', 'Fat Tire', 'Sierra Nevada', 'New Belgium'}","{'Unknown', 'Sierra Nevada', 'Angry Orchard'}","{'Unknown', 'Sierra Nevada', 'Angry Orchard'}","{'Heineken', 'Unknown', 'Yuengling', 'Angry Orchard', 'Fat Tire', 'Sierra Nevada', 'New Belgium'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'New Belgium', 'New Belgium'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.0545454545454545,0.1454545454545454,0.3571428571428571,correctBrands8,TODO,"{'Mountain Dew', 'A&W', 'Dasani', 'Fanta', 'Unknown', 'Dr Pepper', 'Coca-Cola', 'Pepsi'}","{'Mountain Dew', 'Sprite'}","{'Mountain Dew', 'A&W', 'Fanta', 'Coca-Cola', 'Sprite'}","{'Mountain Dew', 'Dasani', 'Unknown', 'Dr Pepper', 'Coca-Cola', 'Pepsi'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Unknown'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Unknown', 'Pepsi', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4897959183673469,0.6326530612244898,0.5714285714285714,correctBrands9,TODO,"{'BodyArmor', 'Replenish', 'Gatorade', 'Unknown', 'Powerade', 'Electrolit'}","{'Replenish', 'Gatorade'}","{'BodyArmor', 'Replenish', 'Powerade', 'Gatorade'}","{'BodyArmor', 'Replenish', 'Gatorade', 'Unknown', 'Electrolit'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,TODO,"{'Fugu Vodka Mule', 'Lone Star Beer', 'Unknown', 'Coca-Cola', 'Bloody Mary'}","{'Aunt Sally', 'Boylan', 'Unknown', 'Poland Spring', '7UP', 'Guinness', 'Pabst Blue Ribbon', 'Mango Mosaic', 'House Wine'}","{'Aunt Sally', 'Lone Star Beer', 'Boylan', 'Unknown', 'Poland Spring', '7UP', 'Guinness', 'Coca-Cola', 'Pabst Blue Ribbon', 'Mango Mosaic', 'House Wine'}","{'Unknown', 'Bloody Mary', 'Fugu Vodka Mule'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.1,0.25,0.125,correctBrands11,TODO,"{'FIJI', 'Unknown', 'Smartwater', 'Poland Spring', 'LIFEWTR'}","{'Poland Spring', 'Liquid Death'}","{'FIJI', 'Liquid Death', 'Smartwater', 'Unknown', 'Poland Spring'}","{'Unknown', 'Poland Spring', 'LIFEWTR'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Smartwater', 'Poland Spring', 'FIJI', 'FIJI', 'Unknown', 'ACTIVIA'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.1071428571428571,0.1071428571428571,0.3,correctBrands7,TODO,"{'Guayaki', 'Unknown', 'ITO EN', 'Pure Leaf'}","{'Unknown', 'ITO EN'}","{'Unknown', 'ITO EN'}","{'Guayaki', 'Unknown', 'ITO EN', 'Pure Leaf'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",True
../photosv2/711_Beer.png,GPT-4,0.32,0.4,0.4375,correctBrands6,TODO,"{'Bud Light Platinum', 'Bud Light Lime', 'Budweiser', 'Brooklyn Lager', 'Bud Light', 'Great Lakes', 'Unknown', 'Allagash', 'Pabst Blue Ribbon', 'Lagunitas'}","{'Budweiser', 'Bud Light', 'Blue Point', 'Unknown', 'Pabst Blue Ribbon'}","{'Budweiser', 'Bud Light', 'Brooklyn Lager', 'Blue Point', 'Unknown', 'Pabst Blue Ribbon'}","{'Bud Light Platinum', 'Bud Light Lime', 'Budweiser', 'Bud Light', 'Great Lakes', 'Unknown', 'Allagash', 'Pabst Blue Ribbon', 'Lagunitas'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Natural Ice', 'Natural Ice'], ['Miller High Life', 'Miller High Life', 'Miller High Life', 'Miller High Life'], ['Miller High Life', 'Miller High Life', 'Miller High Life', 'Miller High Life']]",True
../photosv2/IMG_2623.png,GPT-4,0.5555555555555556,0.6111111111111112,0.3333333333333333,correctBrands2,TODO,"{'Gatorade', 'Pure Leaf', 'Lemonade', 'Snapple', 'LIFEWTR'}","{'Starbucks', 'Gatorade', 'Pure Leaf'}","{'Starbucks', 'Gatorade', 'Pure Leaf', 'Snapple'}","{'Gatorade', 'Pure Leaf', 'Lemonade', 'Snapple', 'LIFEWTR'}","[['Starbucks', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.5,correctBrands10,TODO,"{'Heineken', 'Unknown', 'Yuengling', 'Angry Orchard', 'Fat Tire', 'Sierra Nevada'}","{'Unknown', 'Sierra Nevada', 'Angry Orchard'}","{'Unknown', 'Sierra Nevada', 'Angry Orchard'}","{'Heineken', 'Unknown', 'Yuengling', 'Angry Orchard', 'Fat Tire', 'Sierra Nevada'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Unknown', 'Unknown'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.0363636363636363,0.109090909090909,0.25,correctBrands8,TODO,"{'Coca-Cola', 'Sierra Mist', 'Dr Pepper', 'Fanta', 'Mountain Dew', 'A&W', 'Dasani', 'Lemonade', 'Pepsi'}","{'Sprite', 'Mountain Dew'}","{'Coca-Cola', 'Fanta', 'Mountain Dew', 'Sprite', 'A&W'}","{'Coca-Cola', 'Sierra Mist', 'Dr Pepper', 'Mountain Dew', 'Dasani', 'Lemonade', 'Pepsi'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.3061224489795918,0.4897959183673469,0.4285714285714285,correctBrands9,TODO,"{'Gatorade', 'BODYARMOR', 'Electrolit', 'Unknown', 'Powerade'}","{'Gatorade', 'Electrolit'}","{'Gatorade', 'Powerade', 'Electrolit', 'BODYARMOR'}","{'Electrolit', 'Gatorade', 'BODYARMOR', 'Unknown'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.7142857142857143,0.7857142857142857,0.4761904761904761,correctBrands1,TODO,"{'Coca-Cola', 'Bloody Mary', 'Unknown', 'Fugu Vodka Mule'}","{'Pabst Blue Ribbon', '7UP', 'Lone Star', 'Poland Spring', 'Aunt Sally', 'Boylan', 'Mango Mosaic', 'Unknown', 'House Wine', 'Guinness'}","{'Coca-Cola', 'Pabst Blue Ribbon', '7UP', 'Lone Star', 'Poland Spring', 'Aunt Sally', 'Boylan', 'Mango Mosaic', 'Unknown', 'House Wine', 'Guinness'}","{'Bloody Mary', 'Unknown', 'Fugu Vodka Mule'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.1,0.25,0.1333333333333333,correctBrands11,TODO,"{'FIJI', 'Poland Spring', 'Smartwater', 'LIFEWTR', 'Unknown'}","{'Liquid Death', 'Poland Spring'}","{'Liquid Death', 'FIJI', 'Smartwater', 'Poland Spring'}","{'FIJI', 'LIFEWTR', 'Unknown', 'Poland Spring'}","[['FIJI', 'Unknown', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",False
